100, 0.07441, 0.00019999462529085577
200, 0.02387, 0.00019997850176878273
300, 0.02129, 0.00019995163893327117
400, 0.01916, 0.00019991403678432107
500, 0.01737, 0.00019986569532193244
600, 0.01724, 0.00019980661454610527
700, 0.01517, 0.00019973682356067002
800, 0.01478, 0.00019965629326179624
900, 0.01548, 0.0001995650673052296
1000, 0.01427, 0.0001994631311390549
1100, 0.01431, 0.00019935051386710256
1200, 0.01373, 0.00019922724459320307
1300, 0.01300, 0.00019909329421352595
1400, 0.01246, 0.00019894869183190167
1500, 0.01307, 0.00019879345200024545
1600, 0.01218, 0.00019862760382238775
1700, 0.01083, 0.0001984511618502438
1800, 0.01162, 0.00019826414063572884
1900, 0.01112, 0.0001980665692826733
2000, 0.01039, 0.00019785846234299242
2100, 0.00937, 0.00019763983436860144
2200, 0.00985, 0.00019741072901524603
2300, 0.01024, 0.00019717116083484143
2400, 0.00909, 0.00019692114437930286
2500, 0.00940, 0.000196660723304376
2600, 0.00827, 0.00019638992671389133
2700, 0.00900, 0.00019610878371167928
2800, 0.00879, 0.0001958173088496551
2900, 0.00876, 0.00019551554578356445
3000, 0.00840, 0.0001952035236172378
3100, 0.00883, 0.00019488130055833608
3200, 0.00760, 0.00019454887660685927
3300, 0.00769, 0.00019420630997046828
3400, 0.00703, 0.00019385362975299358
3500, 0.00652, 0.00019349086505826563
3600, 0.00614, 0.00019311808864586055
3700, 0.00592, 0.0001927353150676936
3800, 0.00569, 0.0001923425734275952
3900, 0.00513, 0.00019193995103705674
4000, 0.00530, 0.00019152746244799346
4100, 0.00504, 0.00019110515131615102
4200, 0.00475, 0.0001906730467453599
4300, 0.00481, 0.00019023125059902668
4400, 0.00495, 0.00018977974832523614
4500, 0.00469, 0.00018931862723547965
4600, 0.00450, 0.00018884794553741813
4700, 0.00485, 0.00018836774688679725
4800, 0.00467, 0.00018787806038744748
4900, 0.00438, 0.00018737895879894495
5000, 0.00429, 0.00018687048577703536
5100, 0.00396, 0.00018635272863321006
5200, 0.00398, 0.0001858257019193843
5300, 0.00424, 0.0001852894783951342
5400, 0.00396, 0.00018474413082003593
5500, 0.00400, 0.00018418970284983516
5600, 0.00386, 0.00018362628179602325
5700, 0.00423, 0.00018305389676243067
5800, 0.00345, 0.00018247262050863355
5900, 0.00370, 0.00018188252579420805
6000, 0.00354, 0.00018128365627489984
6100, 0.00350, 0.00018067611381411552
6200, 0.00336, 0.0001800599420676008
6300, 0.00369, 0.00017943517013918608
6400, 0.00386, 0.00017880195809993893
6500, 0.00384, 0.00017816030594985932
6600, 0.00355, 0.0001775102864485234
6700, 0.00360, 0.00017685200145933777
6800, 0.00313, 0.0001761854946380481
6900, 0.00333, 0.00017551088239997625
7000, 0.00344, 0.00017482817929703742
7100, 0.00309, 0.00017413751629646868
