coords,ground x,ground y,likelihood,ep x,ep y,likelihood,hmax x,hmax y,likelihood,vmax x,vmax y,likelihood
0,764.1045647,837.702284,0.724838793,150.8121848,1010.918999,0.884430885,110.613174,859.1540689,0.826916218,772.9328898,1805.189993,0.367768705
1,741.5171604,832.2459786,0.203244716,152.7630314,1014.154882,0.863210738,161.6830146,1014.657476,0.207292885,159.649278,1010.43922,0.114385307
2,763.9423447,839.0450068,0.743039548,151.0144987,1011.238836,0.879679084,110.3098192,859.647891,0.81223166,772.6473691,1807.029886,0.361830026
3,764.3261662,837.164107,0.733560741,151.2927136,1009.829523,0.875211358,110.7914491,856.9669166,0.829268694,772.6499037,1804.89205,0.414735526
4,741.6865396,831.8863974,0.205724835,152.7412968,1011.544154,0.877036095,114.240664,855.4069343,0.238044232,100.5260205,831.6476371,0.10410887
5,763.9315529,838.1940796,0.736163795,151.1167254,1011.40386,0.879711986,110.2652211,859.1511211,0.815213084,773.0865556,1806.426118,0.346243858
6,764.2667589,838.3574927,0.745342493,151.0679164,1011.392566,0.880522609,110.4673142,858.9577551,0.820335269,772.6863218,1806.35186,0.428915173
7,741.6614666,832.8209187,0.209364384,152.8177513,1011.193854,0.885067463,108.0456963,857.9053289,0.236555576,100.5490491,832.709962,0.113139242
8,764.4280281,836.5787252,0.731305361,151.0247688,1009.809461,0.887488067,110.5049191,857.2489495,0.813432097,772.5091507,1804.127535,0.446246535
9,764.0786705,837.0907787,0.734779954,151.1174963,1010.27546,0.880961776,110.5330563,857.6296849,0.79257381,773.0463682,1805.180182,0.402455091
10,741.4107141,831.8668812,0.205450773,151.2300147,1012.433933,0.884059548,106.7626789,855.9964114,0.217259973,100.5169206,830.3656862,0.108480245
11,763.9190769,837.1609541,0.73494786,151.007427,1010.245664,0.879337072,110.4871626,857.6197138,0.806694448,772.7332714,1805.018619,0.46261853
12,764.2760448,836.8338416,0.729790092,151.0079453,1010.160972,0.879841566,110.6280355,857.3869061,0.81504941,772.7356064,1803.999263,0.477753609
13,741.450645,831.077858,0.220377803,152.7762154,1011.215556,0.874835968,107.2630885,856.7440095,0.216261715,159.7048065,1010.103255,0.106660128
14,764.2919292,836.8015839,0.73465991,151.3965001,1010.187658,0.877836347,110.5842357,857.7957511,0.815087199,772.7465085,1804.387796,0.389596164
15,764.1927576,836.7705908,0.735432267,151.3122463,1010.033207,0.876821876,110.5102487,857.5149536,0.803631365,772.7787484,1804.111163,0.426214337
16,741.4367552,831.1095704,0.21653676,153.0585817,1011.575881,0.872561932,114.2042503,854.2057312,0.214898258,159.7570869,1010.297416,0.11283657
17,764.3672199,836.5398111,0.731735468,151.2587252,1010.002419,0.879846573,110.3880043,857.5108271,0.810041904,773.1048955,1804.523091,0.422958016
18,764.1603665,836.2875945,0.727283955,151.4052317,1009.468817,0.874824405,110.7435303,856.9485574,0.829307318,772.5803385,1803.725004,0.412877142
19,741.4617982,831.0056611,0.218004405,153.0335052,1010.481087,0.879847288,114.4893751,854.4419069,0.235580057,159.8216601,1010.393128,0.10127902
20,764.3117042,836.0222044,0.729387462,151.4677505,1009.092663,0.875106573,110.7652769,856.9614458,0.830313444,772.2532543,1803.292553,0.444135934
21,764.2792335,835.9700769,0.726637363,151.5251913,1008.896798,0.874492168,110.8231187,856.6341395,0.832451224,772.9095467,1803.566291,0.437075853
22,741.4302959,830.0794142,0.218517751,153.1408064,1010.088034,0.874524236,114.3583107,853.3742967,0.251971692,159.789853,1009.328606,0.106972277
23,764.1230969,835.4372485,0.716663301,151.4625745,1008.618784,0.874480188,110.3268595,856.5120611,0.819111586,773.1710557,1802.838803,0.471889257
24,764.3467727,835.6211161,0.726109385,151.3576965,1008.500877,0.873317897,110.4177485,856.1884184,0.818516195,772.7172086,1802.691673,0.432162106
25,741.4923406,830.0880374,0.218055248,150.380298,1001.318566,0.863437533,114.4438295,853.0788022,0.248468548,100.5077012,829.6854724,0.102285147
26,764.1381392,834.0803186,0.71477294,143.3682837,976.136508,0.881598234,110.5395956,854.7106142,0.818648279,773.5537622,1802.238289,0.511394262
27,763.8665085,834.3408966,0.707403123,142.9920025,975.8770566,0.889232635,110.0420303,855.0249591,0.823575377,773.3203871,1801.89137,0.425179899
28,741.4218035,828.9325037,0.193979949,143.3404198,976.938684,0.768162727,106.245003,853.2220118,0.237913311,145.2052515,980.5023072,0.155588627
29,763.9486408,833.6324904,0.701370001,142.4970255,973.9363165,0.877751768,110.1957541,854.4920778,0.827281952,772.7651743,1801.631762,0.484456629
