A0;A1;A2;A3;T0;T1;T2;T3;
0.3725769332269048;0.43984244153011365;0.5726085832954816;0.2915770438140693;2.7979809571034093;2.7726702741032963;3.437650945651722;-0.9802137234589248;
0.5391941372682909;0.6560180874335414;0.346145653496756;0.432028039651645;3.587214072470572;3.734476228107593;3.3571169542877257;-0.5798447378207724;
0.7146827003864958;0.5929134986605594;0.36369101250343217;0.5210409147583472;4.413262726746989;4.104932588381976;3.7689907958350206;-0.3060291671831854;
0.19959950584261396;0.20476842838743498;0.5476237525014093;0.7137561611382357;2.6484178302845596;2.5080585881930233;3.4261460897425797;0.16336895390982079;
0.461846883020952;0.18800965091465582;0.15018689099328492;0.25767685480723834;2.6944372539211288;1.9650293892815065;2.029456582372703;-0.8145437983672755;
0.46905319273364;0.5553364438723595;0.5719911264812255;0.5912881455997863;3.6746509773800535;3.626330582561655;3.7943014788351332;-0.05752427954571154;
0.1666448404582187;0.7450199655130684;0.5488102502495714;0.21323649926544813;3.232864510468989;4.104932588381976;3.7850975941078193;-1.0584467436410925;
0.5004220780904722;0.43903437595649064;0.5804415350185869;0.48530440102253675;3.890942268471929;3.6815538909255388;4.0727189918363775;-0.2784175130012439;
0.17415174743432554;0.5227289552845008;0.21657705667132468;0.6420131998589624;2.4689420781019393;3.0487868159227123;2.6185052049207895;0.13115535736422232;
0.45662261077761457;0.22702784102652313;0.42843213114089507;0.45852738248313224;3.085602354831967;2.5816896660115343;3.0188741905589414;-0.1012427320004523;
0.38219383390254513;0.6702311046782052;0.21902452690992136;0.34164727871984946;3.182243144468763;3.614825726652513;2.8278935824671794;-0.5913495937299147;
0.6683046936033727;0.7044900292959305;0.19109784910559247;0.6812656800745005;4.240689888109855;4.2291850322007125;3.1615344038323068;0.10814564554593771;
0.6674181108719717;0.3413082227749047;0.4509035998362809;0.38266699298969453;4.321223879473852;3.5434956200158316;3.8449228448353594;-0.4786020058203201;
0.37653687962309484;0.3209946216928654;0.5477680604237767;0.7572522300580808;3.46986454219732;3.1592334326504776;3.7574859399258784;0.3957670432744954;
0.6246443251422155;0.25559800846604586;0.3759548856639211;0.37775256641551913;3.838019931289874;2.919932429740318;3.311097530651156;-0.32903887900147005;
0.19258130937580903;0.4938900170000694;0.4822993432259409;0.7511393002949747;2.9475440839222595;3.2374664528326456;3.3341072424694413;0.2531068300011308;
0.48087462710789375;0.6748387094923666;0.5895202161833224;0.34786828422021987;4.095728703654662;4.254495715200825;4.1417481272912315;-0.3957670432744954;
0.5110390223054574;0.6062585647578774;0.5362198103342497;0.30421853148817274;4.2683015422917965;4.26369959992814;4.282107369382768;-0.572941824275287;
0.4250397246340881;0.3498163420876593;0.3480807258905693;0.40190668283662007;3.428447060924408;3.083301383650139;3.262777135832759;-0.24390294527381695;
0.2573286725717015;0.47811211145792465;0.28534593745371906;0.6030215921300993;2.724349879284899;2.9521460262859165;2.66222365737553;0.13345632854605077;
0.5892373073376003;0.20836519495981942;0.21466370500570067;0.5875919214253729;3.3663208390150396;2.4850488763747385;2.5839906371933625;0.13805827090970768;
0.40251935824562257;0.4182924836906148;0.16344857623507633;0.49784506536371603;3.0694955565591675;2.8071848418307237;2.5195634441021655;0.062126221909368465;
0.28435901397443764;0.15996287192362063;0.27962532928112016;0.21461928888768533;2.416019740919885;1.9765342451906487;2.1882235939188672;-0.6810874698212247;
0.5993158810416609;0.15494324197950762;0.2830567144488806;0.25586104753655914;3.3594179254695544;2.3446896342832027;2.5448741271022786;-0.6350680461846554;
0.6900327434663978;0.1564483852372554;0.5216620385997766;0.23142864387565582;4.06811704947272;2.685233369193815;3.522786879379375;-0.7777282594580202;
0.3153347955736131;0.23697134147256035;0.50405476902963;0.41524881910079325;2.9682528245587156;2.4735440204655963;3.223660625741675;-0.17947575218262002;
0.197296356859495;0.3634911393636926;0.6056846065086512;0.4030121051458779;2.8048838706488946;2.687534340375643;3.4813693981064624;-0.09894176081862385;
0.202011653740574;0.649632276362907;0.6786146019595882;0.45120188749268886;3.382427637287839;3.838019931289874;4.169359781473172;0.0023009711818284618;
0.6714865413316752;0.49433457374344325;0.5037279483595085;0.7320923539015103;4.496097689292814;3.9898840292905526;4.284408340564596;0.4279806398200938;
0.41250569673966464;0.706388802806147;0.43521887111455115;0.4331951462497192;4.05431122238175;4.335029706564822;4.035903452927122;0.0023009711818284618;
