coords,ground x,ground y,likelihood,ep x,ep y,likelihood,hmax x,hmax y,likelihood,vmax x,vmax y,likelihood
68,896.4058888,613.7840292,0.810921431,538.1837301,1009.189825,0.835058093,112.8501742,597.8582457,0.679200828,829.4391499,1596.397842,0.555457175
69,104.0748063,591.365462,0.353722692,537.314035,1008.50106,0.838749409,110.7276711,591.6215541,0.218491614,826.6670384,1575.400167,0.263669014
70,93.1387434,585.1707733,0.279392958,539.0445204,1007.535897,0.791453898,105.7807517,583.1909474,0.205515027,106.5000272,587.0162935,0.251941085
71,896.6026454,613.8250978,0.814022541,537.9347439,1008.928427,0.832358718,112.7001414,597.5392544,0.69218111,829.4078398,1596.195051,0.558254123
72,896.7655287,613.8537935,0.819534719,538.0112591,1009.207257,0.832592726,112.7556098,597.690884,0.684469938,829.3267307,1596.351496,0.562159896
73,103.9086282,591.4468217,0.350453705,537.0265353,1008.880068,0.823996544,111.0199656,591.3887337,0.210540503,826.5514594,1575.536906,0.255195081
74,92.38547516,585.3362895,0.262223363,537.8544755,1008.343873,0.805610716,104.4106035,583.3890427,0.180250287,105.8488493,587.0962224,0.183155149
75,897.1124372,613.6330367,0.821118891,537.5212431,1009.387408,0.826320529,112.846139,597.7064601,0.683214843,829.7750669,1596.159185,0.560691178
76,896.9219642,613.5419145,0.818525076,537.7544556,1009.253599,0.826961517,112.7923028,597.5743053,0.690706432,829.8043838,1596.027487,0.558027089
77,103.906713,591.3806254,0.353281617,537.1605502,1008.543819,0.82710743,110.9040594,591.4934666,0.209647894,826.6054025,1575.3278,0.25980711
78,92.36569834,585.3271052,0.258884251,538.049767,1008.011913,0.797873378,104.5199986,583.2825496,0.176174909,105.7383774,587.1414566,0.184209645
79,896.7664199,613.6212395,0.818343878,538.5022593,1009.061843,0.828814685,112.9391143,597.7512265,0.694444954,829.4254332,1596.115725,0.550648212
80,896.8344743,613.5765597,0.82187295,538.1943789,1009.118215,0.829059839,112.9251232,597.0273981,0.701117396,829.4482231,1596.118147,0.544029772
81,104.2495741,591.2529179,0.340842664,538.3317127,1008.007854,0.836524487,110.7833347,591.8695312,0.199490875,826.3406888,1575.187275,0.286670953
82,93.34944391,585.0747632,0.270710766,541.0985203,1008.396254,0.814390779,105.5575576,583.3621625,0.200408161,106.2035751,587.2148941,0.241829455
83,896.5511868,613.5151277,0.812234998,538.9671497,1009.636763,0.839877605,112.5952189,598.2211409,0.680035293,829.6381817,1596.373797,0.567221642
84,896.592243,613.7022781,0.809063315,538.1138697,1009.769899,0.833055973,112.565731,598.512975,0.674324811,829.7007189,1596.570814,0.571484149
85,105.0151292,592.5026252,0.358832359,537.3753595,1011.011246,0.785742402,110.154119,592.8791092,0.199933022,115.1892778,594.4126701,0.262737513
86,896.3002737,613.5921086,0.803785086,538.4997873,1009.730778,0.835858464,112.5879059,597.946416,0.689278603,829.8860216,1596.242717,0.559418917
87,895.9916253,613.5265499,0.801226079,538.9761934,1009.579675,0.840696514,112.5949988,597.7832655,0.692184091,830.0953279,1595.940299,0.553433359
88,104.6989807,591.5755025,0.337570101,538.2610195,1010.634606,0.781120181,110.6077819,591.9661051,0.190755934,114.7609457,593.5560143,0.258772314
89,896.1236086,613.3695731,0.810765147,538.6864681,1009.32588,0.836022139,112.706491,597.4454695,0.700289786,829.7521839,1595.825183,0.56582129
90,896.0479095,613.2085638,0.80881983,538.7476578,1008.916697,0.835902333,112.800189,597.3322866,0.702233195,829.7535348,1595.700253,0.56170547
91,104.8514848,591.452542,0.337393761,537.8370039,1010.322664,0.775344372,110.3600802,591.6593068,0.196005523,114.8449212,593.4098442,0.262026727
92,896.0232847,613.5901313,0.803716719,538.9046841,1009.397423,0.83861208,112.6911411,597.8611073,0.692016363,829.6974821,1596.01264,0.55714649
93,895.9466224,614.174679,0.799583554,539.0020151,1012.215938,0.813617945,112.588248,598.1037018,0.689342141,829.5918579,1596.115801,0.553885758
94,104.9925323,592.3234786,0.363581181,563.6470647,1041.745247,0.83945632,110.2242742,593.0346577,0.198552042,115.256098,594.5468793,0.263524264
95,893.6894836,616.2521491,0.799368858,607.5595284,1076.610457,0.883625746,112.4549415,598.4441888,0.671709657,829.52143,1596.390213,0.563371003
96,892.3724108,617.0056195,0.790898204,644.0186344,1101.320342,0.875575662,112.5437572,598.1847849,0.678068042,830.1933556,1596.246184,0.558208168
97,105.0417355,592.4421778,0.359553099,653.0002534,1110.121793,0.733247519,110.0656629,592.8441581,0.203301162,115.2280881,594.3433192,0.251983583
