Ground X,Ground Y,Likelihood
861.9178929,611.7145285,0.775401771
hMax X,hMax Y,Likelihood
60.71429729,582.1009028,0.656844378
vMax X,vMax Y,Likelihood
816.5539935,1628.058191,0.802426815
Endpoint X,Endpoint Y,Likelihood
148.9018815,741.9566164,0.757235587
165.0153595,807.587358,0.805420637
160.6604048,784.9443405,0.781451225
151.3067601,749.2579052,0.781220794
152.6506145,765.6880049,0.78187269
156.5239658,771.2519007,0.78779906
169.7112298,811.9781573,0.802522659
159.0408108,787.194775,0.760592222
