coords,ground x,ground y,likelihood,ep x,ep y,likelihood,hmax x,hmax y,likelihood,vmax x,vmax y,likelihood
37,773.1068884,653.3628111,0.763490677,416.3750565,1046.184281,0.714701355,123.7204752,657.9814374,0.627365112,741.1900185,1520.409468,0.676159024
38,760.7694187,646.9042522,0.445705712,445.3286066,1039.389866,0.717021346,119.8957419,652.1946216,0.271363854,114.8811266,651.0825968,0.228652805
39,773.9782172,654.0108738,0.79904902,460.9044452,1067.081837,0.736034393,123.6755137,658.0418997,0.62824297,741.0463152,1520.501016,0.671864688
40,773.3359591,653.7194767,0.761197984,444.7900767,1080.879181,0.711302221,123.6614623,657.9748337,0.62409097,741.1273423,1520.419452,0.670091271
41,759.5410337,645.7081945,0.35499382,430.430306,1084.144806,0.731037796,119.8863299,652.1957002,0.273388922,114.8638284,651.0314345,0.231663972
42,773.2676194,653.1013641,0.765254855,436.3232923,1077.879216,0.724784791,123.6201524,658.043093,0.626936436,739.7677037,1519.424652,0.670166552
43,773.7699759,654.0599966,0.763578534,450.5885069,1070.706196,0.765114069,123.5897165,658.0508338,0.628186643,739.8264432,1519.441316,0.676845729
44,760.9614096,647.5453314,0.430725902,450.7613587,1066.039239,0.745171547,119.5558426,668.1854746,0.287800908,115.3485081,651.4962029,0.226920038
45,773.0356349,653.86271,0.761340559,438.5584109,1065.482297,0.731280982,123.8074285,658.0552375,0.6207636,739.8234448,1519.36834,0.679995358
46,772.92495,653.2463665,0.770496368,437.7134112,1075.263516,0.679081738,123.7888651,658.0636359,0.621791303,739.7723594,1519.526773,0.678886175
47,749.1532948,648.3341188,0.404562473,442.6419265,1086.479531,0.669743598,120.0084937,667.9093215,0.293032229,115.5590651,650.7075126,0.225802064
48,772.924719,653.4472885,0.765762806,439.7423368,1074.11287,0.680513442,123.8173431,658.1416358,0.623803139,739.7738648,1519.422772,0.67504847
49,772.8340547,653.8083963,0.765773237,442.2626907,1069.615142,0.698309898,123.7433722,658.0750862,0.624385595,739.6830627,1519.363322,0.67429018
50,750.1931576,648.8466065,0.457254976,447.40412,1071.419554,0.715000391,119.913038,667.6354222,0.2803877,115.4479098,650.6084206,0.229231358
51,773.0586126,653.3882399,0.784654617,441.740932,1071.488439,0.692678332,123.6308325,657.7242792,0.618406832,739.9050661,1519.276929,0.680827677
52,772.7858567,653.2487688,0.778489828,437.9930602,1074.290199,0.693304658,123.6284058,657.8327413,0.621608973,739.8530867,1519.286585,0.677687764
53,749.2482642,648.3970183,0.427822977,441.8656325,1076.88584,0.664121449,119.9863842,667.6013045,0.292096525,115.4855202,650.6665599,0.227643579
