coords,ground x,ground y,likelihood,ep x,ep y,likelihood,hmax x,hmax y,likelihood,vmax x,vmax y,likelihood
77,1117.107089,391.9250629,0.878833532,940.4763666,626.9738947,0.866752505,738.3619283,306.7733703,0.867241621,1072.807197,790.4925482,0.810400546
78,1117.134204,391.9362812,0.879069149,940.4647672,627.0007105,0.866610169,738.3572549,306.7774035,0.865962744,1072.763798,790.4952481,0.810322702
79,726.3922148,294.2977023,0.094578296,941.0470833,628.4763027,0.924884677,733.4848602,302.0538716,0.31920895,733.7357006,299.0884911,0.441808015
80,1117.066255,391.9326122,0.87883842,940.4880195,627.0011287,0.866738439,738.361293,306.7668474,0.866385221,1072.741968,790.471277,0.813550353
81,1117.075903,391.9315019,0.880063772,940.4811302,627.0135086,0.867166638,738.3570896,306.7680185,0.866162539,1072.75231,790.5527747,0.813946366
82,726.3770919,294.2958817,0.094534308,941.0410774,628.4816079,0.924885988,733.5027562,302.0249939,0.319807529,733.7091206,299.065731,0.43979311
83,1117.073426,391.950367,0.879075527,940.484412,626.946453,0.866327643,738.3572862,306.7743199,0.866755843,1072.72574,790.5013103,0.81059432
84,1117.061562,391.9581208,0.87864989,940.4783379,626.9282312,0.865909696,738.3497657,306.7782761,0.866280913,1072.751969,790.5446768,0.815050125
85,726.3870482,294.2932582,0.094528764,941.0908283,628.4608749,0.924157858,733.4940717,302.0372729,0.31957835,733.708231,299.0872114,0.440305233
86,1117.076572,391.8942647,0.879310548,940.4809078,626.9472798,0.866732776,738.3549049,306.7740736,0.866395712,1072.793587,790.4574091,0.812782288
87,1117.013968,391.8279874,0.87889111,940.4787959,626.9793699,0.866915584,738.3566289,306.7590643,0.867109179,1072.783722,790.4716341,0.815151572
88,726.3841915,294.3262715,0.094951659,941.0387546,628.4693649,0.925113022,733.5061195,302.0887055,0.319153696,733.711948,299.0158315,0.444795996
89,1117.005942,391.7905273,0.879379034,940.4611054,626.9597703,0.86696744,738.3719697,306.7726345,0.866688371,1072.774403,790.4458022,0.816815078
90,1117.230806,391.8688176,0.878648579,940.5546001,626.9575157,0.869158447,738.1048489,306.7588049,0.869150639,1072.98184,790.5543656,0.809790373
91,726.2928419,294.3384409,0.095858753,941.1272273,628.6995861,0.922740698,733.4785911,302.1088514,0.318992883,733.7661568,298.9839697,0.433263272
92,1117.240274,391.8656092,0.878157139,940.5684284,627.0559939,0.868375421,738.0908333,306.7429295,0.868955135,1072.998987,790.5813379,0.810648084
93,1117.226314,391.8699458,0.878169775,940.591913,627.0798223,0.868613362,738.1076061,306.729095,0.870527267,1073.001622,790.5713077,0.812296212
94,726.2944403,294.3610163,0.096791506,941.1043922,628.7144655,0.922292769,733.5068681,302.1291213,0.320544243,733.7698791,298.9526662,0.437287778
95,1117.22853,391.8648245,0.878186107,940.598033,627.1198775,0.868728817,738.1651553,306.7374769,0.871443272,1073.02192,790.5898502,0.810366869
96,1117.217165,391.8780024,0.878415048,940.6372316,627.1086816,0.868864894,738.1464424,306.7149845,0.872212887,1073.025486,790.5904489,0.810691059
97,726.2914352,294.366168,0.097157151,941.1092355,628.732412,0.920983911,733.5114124,302.1202765,0.320981443,733.7750996,298.9498069,0.439108163
98,1117.249352,391.8986306,0.878500938,940.5748678,627.026808,0.869015694,738.1271762,306.7573171,0.8720541,1072.968327,790.5164177,0.811362863
99,1117.253035,391.9436092,0.877531886,940.5766374,627.1068924,0.867691278,738.1478698,306.7482115,0.871723294,1072.938758,790.4305556,0.812663913
100,726.2750211,294.3591847,0.096732408,941.0852951,628.762073,0.921868563,733.5196187,302.1159215,0.320441902,733.7707111,298.9555807,0.436853319
101,1117.255092,391.9149544,0.878528237,940.539895,627.0726517,0.868003726,738.1249115,306.7699593,0.869387627,1072.966055,790.5125101,0.810809016
102,1117.244345,391.9245651,0.878342867,940.590197,627.1058027,0.867661715,738.138267,306.7630508,0.870271921,1072.992114,790.5272155,0.811256051
103,726.2886539,294.3995271,0.097017765,941.0863086,628.7516045,0.921061516,733.5310324,302.1149511,0.321683705,733.7856436,298.9368458,0.438590944
104,1117.23801,391.9223192,0.878531396,940.5755101,627.0891259,0.867782474,738.1372976,306.7293665,0.870420933,1072.98087,790.4710579,0.814507723
