A0;A1;A2;A3;T0;T1;T2;T3;
0.1;0.1;0.1;0.1;0.0;0.0;0.0;-0.05062136600022615;
0.1;0.1;0.1;0.1;0.009203884727313847;0.0;0.0;-0.2531068300011308;
0.1;0.1;0.1;0.1;0.020708740636456155;0.0;0.0;-0.5683398819116301;
0.1;0.1;0.1;0.1;0.023009711818284616;0.0023009711818284618;-0.0023009711818284618;-0.92729138627687;
0.1;0.1;0.1;0.1;0.023009711818284616;0.0023009711818284618;-0.0023009711818284618;-1.2816409482784532;
0.1;0.1;0.1;0.1;0.023009711818284616;0.0023009711818284618;-0.0023009711818284618;-1.603776913734438;
0.1;0.1;0.1;0.1;0.023009711818284616;0.0023009711818284618;-0.0023009711818284618;-1.8821944267356818;
0.1;0.1;0.1;0.1;0.025310683000113077;0.0023009711818284618;-0.0023009711818284618;-2.133000285554984;
0.1;0.1;0.1;0.1;0.032213596545598466;0.0046019423636569235;0.0046019423636569235;-2.3101750665557756;
0.1;0.1;0.1;0.1;0.05982525072754001;0.020708740636456155;0.020708740636456155;-2.445932366283655;
0.1;0.1;0.1;0.1;0.11274758790959462;0.05522330836388308;0.05062136600022615;-2.5425731559204503;
0.1;0.1;0.1;0.1;0.18407769454627693;0.10584467436410924;0.0966407896367954;-2.6000974354661617;
0.1;0.1;0.1;0.1;0.2715145994557585;0.1679708962734777;0.16106798272799233;-2.6231071472844465;
0.1;0.1;0.1;0.1;0.35895150436524004;0.2416019740919885;0.23700003172833156;-2.620806176102618;
0.1;0.1;0.1;0.1;0.4279806398200938;0.3060291671831854;0.3106311095468423;-2.6139032625571326;
0.1;0.1;0.1;0.1;0.4624952075475208;0.34514567727426926;0.36815538909255385;-2.6000974354661617;
0.1;0.1;0.1;0.1;0.4647961787293493;0.34974761963792617;0.39346607209266693;-2.565582867738735;
0.1;0.1;0.1;0.1;0.4555922940020355;0.34974761963792617;0.39346607209266693;-2.5080585881930233;
0.1;0.1;0.1;0.1;0.4509903516383785;0.34744664845609774;0.3911651009108385;-2.427524596829027;
0.1;0.1;0.1;0.1;0.44638840927472156;0.34744664845609774;0.3911651009108385;-2.326281864828575;
0.1;0.1;0.1;0.1;0.4440874380928931;0.34744664845609774;0.3911651009108385;-2.2135342769189803;
0.1;0.1;0.1;0.1;0.44178646691106466;0.34744664845609774;0.3911651009108385;-2.1076896025548706;
0.1;0.1;0.1;0.1;0.43948549572923623;0.34744664845609774;0.3911651009108385;-2.0248546400090466;
0.1;0.1;0.1;0.1;0.43948549572923623;0.34744664845609774;0.3911651009108385;-1.9857381299179626;
0.1;0.1;0.1;0.1;0.43948549572923623;0.34744664845609774;0.3911651009108385;-1.9880391010997909;
0.1;0.1;0.1;0.1;0.43948549572923623;0.34744664845609774;0.3911651009108385;-2.0064468705544183;
0.1;0.1;0.1;0.1;0.43948549572923623;0.34744664845609774;0.3911651009108385;-2.0202526976453896;
0.1;0.1;0.1;0.1;0.43948549572923623;0.34744664845609774;0.3911651009108385;-2.0363594959181888;
0.1;0.1;0.1;0.1;0.43948549572923623;0.34744664845609774;0.3911651009108385;-2.047864351827331;
0.1;0.1;0.1;0.1;0.43948549572923623;0.34744664845609774;0.3911651009108385;-2.0570682365546444;
0.1;0.1;0.1;0.1;0.43948549572923623;0.34744664845609774;0.3911651009108385;-2.06397115010013;
0.1;0.1;0.1;0.1;0.43948549572923623;0.34744664845609774;0.3911651009108385;-2.066272121281959;
0.1;0.1;0.1;0.1;0.43948549572923623;0.34744664845609774;0.3911651009108385;-2.066272121281959;
