A0;A1;A2;A3;T0;T1;T2;T3;
0.1;0.1;0.1;0.1;0.0;0.0;0.0;-0.05062136600022615;
0.0;0.0;0.0;0.8;0.020708740636456155;0.0;0.0;-0.23469906054650308;
0.1;0.1;0.1;1.0;0.06442719309119693;0.0;0.0;-0.4786020058203201;
0.0;0.0;0.0;0.8;0.1265534150005654;0.011504855909142308;0.0;-0.7892331153671625;
0.1;0.1;1.0;0.1;0.17027186745530618;0.029912625363770005;0.0023009711818284618;-1.0331360606409794;
0.0;0.0;0.0;0.8;0.1978835216372477;0.0483203948183977;0.016106798272799233;-1.2448254093691977;
0.1;1.0;0.1;0.1;0.20938837754639;0.062126221909368465;0.032213596545598466;-1.4173982480063325;
0.0;0.0;0.0;0.8;0.20938837754639;0.07133010663668231;0.05062136600022615;-1.5439516630068977;
1.0;0.1;0.1;0.1;0.20938837754639;0.07593204900033924;0.07593204900033924;-1.629087596734551;
0.0;0.0;0.0;0.8;0.20938837754639;0.08283496254582462;0.10814564554593771;-1.6705050780074635;
0.1;0.1;1.0;1.0;0.22089323345553233;0.08973787609131001;0.1518640980006785;-1.6774079915529485;
0.0;0.0;0.0;0.8;0.2462039164556454;0.0966407896367954;0.2024854640009046;-1.67510702037112;
0.1;1.0;0.1;1.0;0.2876213977285577;0.10584467436410924;0.26000974354661616;-1.6728060491892918;
0.0;0.0;0.0;0.8;0.3428447060924408;0.11504855909142309;0.3198349942741562;-1.6728060491892918;
1.0;0.1;0.1;1.0;0.4003689856381523;0.12425244381873693;0.37505830263803924;-1.6728060491892918;
0.0;0.0;0.0;0.8;0.4532913228202069;0.13115535736422232;0.41877675509278;-1.6728060491892918;
1.0;1.0;0.1;0.1;0.4855049193658054;0.13575729972787925;0.44868938045655005;-1.6728060491892918;
0.0;0.0;0.0;0.8;0.49470880409311924;0.13805827090970768;0.4555922940020355;-1.6728060491892918;
1.0;0.1;1.0;0.1;0.49470880409311924;0.14035924209153616;0.4555922940020355;-1.6728060491892918;
0.0;0.0;0.0;0.8;0.49470880409311924;0.14035924209153616;0.4555922940020355;-1.6728060491892918;
0.1;1.0;1.0;0.1;0.49470880409311924;0.14035924209153616;0.4555922940020355;-1.6728060491892918;
0.0;0.0;0.0;0.8;0.49470880409311924;0.14035924209153616;0.4555922940020355;-1.6728060491892918;
0.1;1.0;1.0;1.0;0.49470880409311924;0.14035924209153616;0.4555922940020355;-1.6728060491892918;
0.0;0.0;0.0;0.8;0.49470880409311924;0.14035924209153616;0.4555922940020355;-1.6728060491892918;
1.0;0.1;1.0;1.0;0.49470880409311924;0.14035924209153616;0.4555922940020355;-1.6728060491892918;
0.0;0.0;0.0;0.8;0.49470880409311924;0.14266021327336462;0.4555922940020355;-1.6728060491892918;
1.0;1.0;0.1;1.0;0.49470880409311924;0.14266021327336462;0.4555922940020355;-1.6728060491892918;
0.0;0.0;0.0;0.8;0.49470880409311924;0.14726215563702155;0.4555922940020355;-1.6728060491892918;
1.0;1.0;1.0;0.1;0.49470880409311924;0.1518640980006785;0.4555922940020355;-1.6728060491892918;
0.0;0.0;0.0;0.8;0.49470880409311924;0.15876701154616385;0.4555922940020355;-1.6728060491892918;
1.0;1.0;1.0;1.0;0.49470880409311924;0.16566992509164924;0.4555922940020355;-1.6728060491892918;
