A0;A1;A2;A3;T0;T1;T2;T3;
0.1;0.1;0.1;0.1;0.0023009711818284618;0.0;0.0;-0.04601942363656923;
0.1;0.1;0.1;0.1;0.025310683000113077;0.0;0.0;-0.2462039164556454;
0.1;0.1;0.1;0.1;0.07593204900033924;0.0023009711818284618;0.0;-0.5660389107298016;
0.1;0.1;0.1;0.1;0.14266021327336462;0.016106798272799233;0.0;-0.9364952710041841;
0.1;0.1;0.1;0.1;0.2047864351827331;0.039116510091083856;0.0;-1.3069516312785663;
0.1;0.1;0.1;0.1;0.25770877236478773;0.05982525072754001;0.0;-1.6428934238255217;
0.1;0.1;0.1;0.1;0.2899223689103862;0.07823302018216771;0.006902913545485385;-1.9351167639177365;
0.1;0.1;0.1;0.1;0.3083301383650139;0.0966407896367954;0.018407769454627694;-2.176718738009725;
0.1;0.1;0.1;0.1;0.3244369366378131;0.12425244381873693;0.0483203948183977;-2.3653983749196588;
0.1;0.1;0.1;0.1;0.35665053318341156;0.17027186745530618;0.0966407896367954;-2.505757617011195;
0.1;0.1;0.1;0.1;0.4095728703654662;0.23930100291016004;0.16566992509164924;-2.6000974354661617;
0.1;0.1;0.1;0.1;0.4901068617294624;0.3313398501832985;0.2531068300011308;-2.6484178302845596;
0.1;0.1;0.1;0.1;0.5936505649117432;0.4440874380928931;0.363553446728897;-2.6576217150118735;
0.1;0.1;0.1;0.1;0.7225049510941369;0.5752427954571154;0.4901068617294624;-2.6553207438300452;
0.1;0.1;0.1;0.1;0.8628641931856731;0.7110000951849946;0.6304661038209985;-2.653019772648216;
0.1;0.1;0.1;0.1;0.9986214929135524;0.8352525390037318;0.7685243747307062;-2.653019772648216;
0.1;0.1;0.1;0.1;1.1113690808231471;0.9341942998223555;0.8881748761857862;-2.653019772648216;
0.1;0.1;0.1;0.1;1.1780972450961724;0.9894176081862385;0.9756117810952678;-2.653019772648216;
0.1;0.1;0.1;0.1;1.1942040433689716;1.0009224640953809;1.0193302335500085;-2.653019772648216;
0.1;0.1;0.1;0.1;1.1826991874598294;0.9963205217317239;1.0193302335500085;-2.650718801466388;
0.1;0.1;0.1;0.1;1.1642914180052018;0.9917185793680671;1.0055244064590378;-2.636912974375417;
0.1;0.1;0.1;0.1;1.145883648550574;0.9917185793680671;0.9917185793680671;-2.611602291375304;
0.1;0.1;0.1;0.1;1.1366797638232602;0.9917185793680671;0.9825146946407532;-2.5747867524660486;
0.1;0.1;0.1;0.1;1.1297768502777747;0.9917185793680671;0.9779127522770962;-2.5356702423749646;
0.1;0.1;0.1;0.1;1.1251749079141178;0.9917185793680671;0.9779127522770962;-2.491951789920224;
0.1;0.1;0.1;0.1;1.1251749079141178;0.9894176081862385;0.9779127522770962;-2.455136251010969;
0.1;0.1;0.1;0.1;1.1251749079141178;0.9894176081862385;0.9779127522770962;-2.420621683283542;
0.1;0.1;0.1;0.1;1.1251749079141178;0.9894176081862385;0.9779127522770962;-2.395311000283429;
0.1;0.1;0.1;0.1;1.1251749079141178;0.9894176081862385;0.9779127522770962;-2.381505173192458;
0.1;0.1;0.1;0.1;1.1251749079141178;0.9894176081862385;0.9779127522770962;-2.381505173192458;
0.1;0.1;0.1;0.1;1.1251749079141178;0.9894176081862385;0.9779127522770962;-2.381505173192458;
0.1;0.1;0.1;0.1;1.1251749079141178;0.9894176081862385;0.9779127522770962;-2.381505173192458;
0.1;0.1;0.1;0.1;1.1251749079141178;0.9894176081862385;0.9779127522770962;-2.381505173192458;
0.1;0.1;0.1;0.1;1.1251749079141178;0.9894176081862385;0.9779127522770962;-2.381505173192458;
0.1;0.1;0.1;0.1;1.1251749079141178;0.9894176081862385;0.9779127522770962;-2.381505173192458;
