A0;A1;A2;A3;T0;T1;T2;T3;
0.1;0.1;0.1;0.1;0.0;0.0;0.0;-0.05062136600022615;
0.0;0.0;0.0;0.8;0.018407769454627694;0.0;0.0;-0.24850488763747386;
0.1;0.1;0.1;1.0;0.05062136600022615;0.0;0.0;-0.5246214294568893;
0.0;0.0;0.0;0.8;0.08973787609131001;0.011504855909142308;0.0;-0.86746613554933;
0.1;0.1;1.0;0.1;0.11274758790959462;0.032213596545598466;0.0046019423636569235;-1.175796273914344;
0.0;0.0;0.0;0.8;0.11965050145508002;0.05982525072754001;0.025310683000113077;-1.4588157292792447;
0.1;1.0;0.1;0.1;0.11965050145508002;0.08513593372765309;0.062126221909368465;-1.7050196457348903;
0.0;0.0;0.0;0.8;0.11965050145508002;0.10814564554593771;0.11274758790959462;-1.9121070520994516;
1.0;0.1;0.1;0.1;0.11965050145508002;0.12195147263690848;0.17257283863713463;-2.0754760060092727;
0.0;0.0;0.0;0.8;0.11965050145508002;0.13345632854605077;0.23930100291016004;-2.1905245651006955;
0.1;0.1;1.0;1.0;0.11965050145508002;0.13805827090970768;0.3198349942741562;-2.2687575852828634;
0.0;0.0;0.0;0.8;0.11965050145508002;0.14266021327336462;0.40727189918363776;-2.3032721530102904;
0.1;1.0;0.1;1.0;0.12195147263690848;0.1449611844551931;0.5016117176386046;-2.3032721530102904;
0.0;0.0;0.0;0.8;0.12885438618239387;0.14726215563702155;0.6005534784572285;-2.2963692394648048;
1.0;0.1;0.1;1.0;0.13805827090970768;0.1518640980006785;0.7017962104576809;-2.291767297101148;
0.0;0.0;0.0;0.8;0.14726215563702155;0.15646604036433542;0.7869321441853339;-2.291767297101148;
1.0;1.0;0.1;0.1;0.1518640980006785;0.16106798272799233;0.8398544813673886;-2.291767297101148;
0.0;0.0;0.0;0.8;0.15646604036433542;0.1679708962734777;0.8536603084583594;-2.291767297101148;
1.0;0.1;1.0;0.1;0.15646604036433542;0.17487380981896308;0.8490583660947024;-2.2894663259193195;
0.0;0.0;0.0;0.8;0.15646604036433542;0.17717478100079156;0.842155452549217;-2.2756604988283486;
0.1;1.0;1.0;0.1;0.15646604036433542;0.17947575218262002;0.842155452549217;-2.2434469022827503;
0.0;0.0;0.0;0.8;0.15646604036433542;0.17947575218262002;0.842155452549217;-2.192825536282524;
0.1;1.0;1.0;1.0;0.15646604036433542;0.17947575218262002;0.842155452549217;-2.12379640082767;
0.0;0.0;0.0;0.8;0.15646604036433542;0.17947575218262002;0.842155452549217;-2.043262409463674;
1.0;0.1;1.0;1.0;0.15646604036433542;0.17947575218262002;0.842155452549217;-1.9880391010997909;
0.0;0.0;0.0;0.8;0.15646604036433542;0.17947575218262002;0.842155452549217;-1.9627284180996778;
1.0;1.0;0.1;1.0;0.15646604036433542;0.17947575218262002;0.842155452549217;-1.9650293892815065;
0.0;0.0;0.0;0.8;0.15646604036433542;0.17947575218262002;0.842155452549217;-1.9719323028269917;
1.0;1.0;1.0;0.1;0.15646604036433542;0.1817767233644485;0.842155452549217;-1.978835216372477;
0.0;0.0;0.0;0.8;0.15646604036433542;0.18407769454627693;0.842155452549217;-1.9811361875543054;
1.0;1.0;1.0;1.0;0.15646604036433542;0.1863786657281054;0.842155452549217;-1.9811361875543054;
