A0;A1;A2;A3;T0;T1;T2;T3;
0.1;0.1;0.1;0.1;0.0023009711818284618;0.0;0.0;-0.0483203948183977;
0.1;0.1;0.1;0.1;0.016106798272799233;0.0;0.0;-0.2416019740919885;
0.1;0.1;0.1;0.1;0.04601942363656923;0.0;0.0;-0.5200194870932323;
0.1;0.1;0.1;0.1;0.06902913545485384;0.006902913545485385;0.0;-0.8306505966400746;
0.1;0.1;0.1;0.1;0.08053399136399617;0.011504855909142308;0.0023009711818284618;-1.1343787926414317;
0.1;0.1;0.1;0.1;0.08053399136399617;0.011504855909142308;0.011504855909142308;-1.4035924209153618;
0.1;0.1;0.1;0.1;0.08053399136399617;0.011504855909142308;0.023009711818284616;-1.6313885679163795;
0.1;0.1;0.1;0.1;0.08053399136399617;0.011504855909142308;0.039116510091083856;-1.8154662624626563;
0.1;0.1;0.1;0.1;0.08053399136399617;0.01380582709097077;0.05752427954571154;-1.9558255045541924;
0.1;0.1;0.1;0.1;0.08743690490948154;0.032213596545598466;0.08053399136399617;-2.052466294190988;
0.1;0.1;0.1;0.1;0.10814564554593771;0.07363107781851078;0.10354370318228079;-2.1099905737366997;
0.1;0.1;0.1;0.1;0.14035924209153616;0.13345632854605077;0.1265534150005654;-2.1306993143731554;
0.1;0.1;0.1;0.1;0.18407769454627693;0.20708740636456158;0.14726215563702155;-2.128398343191327;
0.1;0.1;0.1;0.1;0.23700003172833156;0.2991262536377;0.16566992509164924;-2.126097372009499;
0.1;0.1;0.1;0.1;0.2968252824558716;0.3957670432744954;0.17717478100079156;-2.126097372009499;
0.1;0.1;0.1;0.1;0.35895150436524004;0.46939812109300616;0.18867963690993383;-2.126097372009499;
0.1;0.1;0.1;0.1;0.41417481272912315;0.49470880409311924;0.1978835216372477;-2.119194458464013;
0.1;0.1;0.1;0.1;0.4440874380928931;0.4855049193658054;0.20938837754639;-2.091582804282072;
0.1;0.1;0.1;0.1;0.44638840927472156;0.47630103463849155;0.22089323345553233;-2.038660467100017;
0.1;0.1;0.1;0.1;0.44178646691106466;0.4740000634566631;0.23009711818284617;-1.9604274469178495;
0.1;0.1;0.1;0.1;0.43948549572923623;0.4740000634566631;0.23700003172833156;-1.8637866572810537;
0.1;0.1;0.1;0.1;0.43948549572923623;0.4740000634566631;0.2416019740919885;-1.7648448964624301;
0.1;0.1;0.1;0.1;0.43948549572923623;0.4740000634566631;0.24390294527381695;-1.684310905098434;
0.1;0.1;0.1;0.1;0.43948549572923623;0.4740000634566631;0.2508058588193023;-1.6451943950073504;
0.1;0.1;0.1;0.1;0.43948549572923623;0.4740000634566631;0.26000974354661616;-1.6474953661891787;
0.1;0.1;0.1;0.1;0.43948549572923623;0.4740000634566631;0.26921362827393003;-1.6659031356438063;
0.1;0.1;0.1;0.1;0.43948549572923623;0.4740000634566631;0.2807184841830723;-1.6820099339166057;
0.1;0.1;0.1;0.1;0.43948549572923623;0.4740000634566631;0.2922233400922146;-1.6981167321894048;
0.1;0.1;0.1;0.1;0.43948549572923623;0.4740000634566631;0.3014272248195285;-1.7119225592803753;
0.1;0.1;0.1;0.1;0.43948549572923623;0.4740000634566631;0.3106311095468423;-1.723427415189518;
0.1;0.1;0.1;0.1;0.43948549572923623;0.4740000634566631;0.3175340230923277;-1.7257283863713462;
0.1;0.1;0.1;0.1;0.43948549572923623;0.4740000634566631;0.3244369366378131;-1.7257283863713462;
0.1;0.1;0.1;0.1;0.43948549572923623;0.4740000634566631;0.32903887900147005;-1.7257283863713462;
0.1;0.1;0.1;0.1;0.43948549572923623;0.4740000634566631;0.3313398501832985;-1.7257283863713462;
0.1;0.1;0.1;0.1;0.43948549572923623;0.4740000634566631;0.3359417925469554;-1.7257283863713462;
0.1;0.1;0.1;0.1;0.43948549572923623;0.4740000634566631;0.34054373491061235;-1.7257283863713462;
0.1;0.1;0.1;0.1;0.43948549572923623;0.4740000634566631;0.34744664845609774;-1.7257283863713462;
0.1;0.1;0.1;0.1;0.43948549572923623;0.4740000634566631;0.35204859081975465;-1.7257283863713462;
0.1;0.1;0.1;0.1;0.43948549572923623;0.4740000634566631;0.36125247554706846;-1.7257283863713462;
0.1;0.1;0.1;0.1;0.43948549572923623;0.4740000634566631;0.36815538909255385;-1.7257283863713462;
0.1;0.1;0.1;0.1;0.43948549572923623;0.4740000634566631;0.37735927381986767;-1.7257283863713462;
0.1;0.1;0.1;0.1;0.43948549572923623;0.4740000634566631;0.3842621873653531;-1.7257283863713462;
0.1;0.1;0.1;0.1;0.43948549572923623;0.4740000634566631;0.3888641297290101;-1.7280293575531747;
0.1;0.1;0.1;0.1;0.43948549572923623;0.4740000634566631;0.39346607209266693;-1.7280293575531747;
0.1;0.1;0.1;0.1;0.43948549572923623;0.4740000634566631;0.3980680144563239;-1.7280293575531747;
0.1;0.1;0.1;0.1;0.43948549572923623;0.4740000634566631;0.40266995681998075;-1.7280293575531747;
0.1;0.1;0.1;0.1;0.43948549572923623;0.4740000634566631;0.4049709280018092;-1.7280293575531747;
0.1;0.1;0.1;0.1;0.43948549572923623;0.4740000634566631;0.40727189918363776;-1.7280293575531747;
0.1;0.1;0.1;0.1;0.43948549572923623;0.4740000634566631;0.4095728703654662;-1.7280293575531747;
0.1;0.1;0.1;0.1;0.43948549572923623;0.4740000634566631;0.4118738415472947;-1.7280293575531747;
