A0;A1;A2;A3;T0;T1;T2;T3;
0.1;0.1;0.1;0.1;0.0023009711818284618;0.0;0.0;-0.04601942363656923;
0.1;0.1;0.1;0.1;0.02761165418194154;0.0;0.0;-0.23930100291016004;
0.1;0.1;0.1;0.1;0.07823302018216771;0.0;0.0;-0.5246214294568893;
0.1;0.1;0.1;0.1;0.13805827090970768;0.006902913545485385;0.0;-0.8513593372765308;
0.1;0.1;0.1;0.1;0.18867963690993383;0.025310683000113077;0.0;-1.1734953027325155;
0.1;0.1;0.1;0.1;0.21859226227370387;0.04141748127291231;0.0023009711818284618;-1.4634176716429017;
0.1;0.1;0.1;0.1;0.22549517581918924;0.05062136600022615;0.006902913545485385;-1.7165245016440325;
0.1;0.1;0.1;0.1;0.22549517581918924;0.062126221909368465;0.01380582709097077;-1.958126475736021;
0.1;0.1;0.1;0.1;0.22779614700101775;0.07593204900033924;0.025310683000113077;-2.1053886313730423;
0.1;0.1;0.1;0.1;0.2462039164556454;0.11044661672776616;0.05062136600022615;-2.208932334555323;
0.1;0.1;0.1;0.1;0.2922233400922146;0.17027186745530618;0.0966407896367954;-2.2733595276465204;
0.1;0.1;0.1;0.1;0.3658544179107254;0.2531068300011308;0.17027186745530618;-2.3032721530102904;
0.1;0.1;0.1;0.1;0.4624952075475208;0.36125247554706846;0.26231071472844464;-2.307874095373947;
0.1;0.1;0.1;0.1;0.5821457090026009;0.4901068617294624;0.37045636027438233;-2.307874095373947;
0.1;0.1;0.1;0.1;0.6994952392758523;0.6350680461846554;0.4786020058203201;-2.307874095373947;
0.1;0.1;0.1;0.1;0.7961360289126478;0.7708253459125347;0.5775437666389439;-2.307874095373947;
0.1;0.1;0.1;0.1;0.8559612796401876;0.8697671067311585;0.6488738732756262;-2.307874095373947;
0.1;0.1;0.1;0.1;0.8651651643675017;0.9042816744585855;0.6856894121848816;-2.3055731241921187;
0.1;0.1;0.1;0.1;0.8490583660947024;0.8904758473676148;0.6833884410030532;-2.2894663259193195;
0.1;0.1;0.1;0.1;0.8306505966400746;0.8766700202766439;0.6787864986393962;-2.257252729373721;
0.1;0.1;0.1;0.1;0.8191457407309324;0.872068077912987;0.6787864986393962;-2.2066313633734946;
0.1;0.1;0.1;0.1;0.8191457407309324;0.872068077912987;0.6787864986393962;-2.142204170282298;
0.1;0.1;0.1;0.1;0.8191457407309324;0.872068077912987;0.6787864986393962;-2.0754760060092727;
0.1;0.1;0.1;0.1;0.8191457407309324;0.872068077912987;0.6787864986393962;-2.0156507552817327;
0.1;0.1;0.1;0.1;0.8191457407309324;0.872068077912987;0.6787864986393962;-1.978835216372477;
0.1;0.1;0.1;0.1;0.8191457407309324;0.872068077912987;0.6787864986393962;-1.9719323028269917;
0.1;0.1;0.1;0.1;0.8191457407309324;0.872068077912987;0.6787864986393962;-1.9765342451906487;
0.1;0.1;0.1;0.1;0.8191457407309324;0.872068077912987;0.6787864986393962;-1.978835216372477;
0.1;0.1;0.1;0.1;0.8191457407309324;0.872068077912987;0.6787864986393962;-1.9811361875543054;
0.1;0.1;0.1;0.1;0.8191457407309324;0.872068077912987;0.6787864986393962;-1.9811361875543054;
0.1;0.1;0.1;0.1;0.8191457407309324;0.872068077912987;0.6787864986393962;-1.9834371587361341;
0.1;0.1;0.1;0.1;0.8191457407309324;0.872068077912987;0.6787864986393962;-1.9857381299179626;
0.1;0.1;0.1;0.1;0.8191457407309324;0.872068077912987;0.6787864986393962;-1.9880391010997909;
0.1;0.1;0.1;0.1;0.8191457407309324;0.872068077912987;0.6787864986393962;-1.9880391010997909;
0.1;0.1;0.1;0.1;0.8191457407309324;0.872068077912987;0.6787864986393962;-1.9880391010997909;
0.1;0.1;0.1;0.1;0.8191457407309324;0.872068077912987;0.6787864986393962;-1.9880391010997909;
0.1;0.1;0.1;0.1;0.8191457407309324;0.872068077912987;0.6787864986393962;-1.9880391010997909;
0.1;0.1;0.1;0.1;0.8191457407309324;0.872068077912987;0.6787864986393962;-1.9880391010997909;
0.1;0.1;0.1;0.1;0.8191457407309324;0.872068077912987;0.6787864986393962;-1.9880391010997909;
0.1;0.1;0.1;0.1;0.8191457407309324;0.872068077912987;0.6787864986393962;-1.9880391010997909;
0.1;0.1;0.1;0.1;0.8191457407309324;0.872068077912987;0.6787864986393962;-1.9880391010997909;
0.1;0.1;0.1;0.1;0.8191457407309324;0.872068077912987;0.6787864986393962;-1.9880391010997909;
0.1;0.1;0.1;0.1;0.8191457407309324;0.872068077912987;0.6787864986393962;-1.9880391010997909;
0.1;0.1;0.1;0.1;0.8191457407309324;0.872068077912987;0.6787864986393962;-1.9880391010997909;
0.1;0.1;0.1;0.1;0.8191457407309324;0.872068077912987;0.6787864986393962;-1.9880391010997909;
0.1;0.1;0.1;0.1;0.8191457407309324;0.872068077912987;0.6787864986393962;-1.9880391010997909;
0.1;0.1;0.1;0.1;0.8191457407309324;0.872068077912987;0.6787864986393962;-1.9880391010997909;
0.1;0.1;0.1;0.1;0.8191457407309324;0.872068077912987;0.6787864986393962;-1.9880391010997909;
0.1;0.1;0.1;0.1;0.8191457407309324;0.872068077912987;0.6787864986393962;-1.9880391010997909;
0.1;0.1;0.1;0.1;0.8191457407309324;0.872068077912987;0.6787864986393962;-1.9880391010997909;
0.1;0.1;0.1;0.1;0.8191457407309324;0.872068077912987;0.6787864986393962;-1.9880391010997909;
0.1;0.1;0.1;0.1;0.8191457407309324;0.872068077912987;0.6787864986393962;-1.9880391010997909;
0.1;0.1;0.1;0.1;0.8191457407309324;0.872068077912987;0.6787864986393962;-1.9880391010997909;
0.1;0.1;0.1;0.1;0.8191457407309324;0.872068077912987;0.6787864986393962;-1.9880391010997909;
0.1;0.1;0.1;0.1;0.8191457407309324;0.872068077912987;0.6787864986393962;-1.9880391010997909;
0.1;0.1;0.1;0.1;0.8191457407309324;0.872068077912987;0.6787864986393962;-1.9880391010997909;
0.1;0.1;0.1;0.1;0.8191457407309324;0.872068077912987;0.6787864986393962;-1.9880391010997909;
0.1;0.1;0.1;0.1;0.8191457407309324;0.872068077912987;0.6787864986393962;-1.9880391010997909;
0.1;0.1;0.1;0.1;0.8191457407309324;0.872068077912987;0.6787864986393962;-1.9880391010997909;
