A0;A1;A2;A3;T0;T1;T2;T3;
0.1;0.1;0.1;0.1;0.0023009711818284618;0.0;0.0;-0.05062136600022615;
0.0;0.0;0.0;0.8;0.032213596545598466;0.0;0.0;-0.23700003172833156;
0.1;0.1;0.1;1.0;0.08973787609131001;0.0;0.0;-0.5062136600022616;
0.0;0.0;0.0;0.8;0.17487380981896308;0.006902913545485385;0.0;-0.8168447695491039;
0.1;0.1;1.0;0.1;0.2807184841830723;0.02761165418194154;0.0023009711818284618;-1.1320778214596032;
0.0;0.0;0.0;0.8;0.3819612161835247;0.05292233718205462;0.01380582709097077;-1.4220001903699893;
0.1;1.0;0.1;0.1;0.4624952075475208;0.08053399136399617;0.02761165418194154;-1.6774079915529485;
0.0;0.0;0.0;0.8;0.50851463118409;0.10584467436410924;0.0483203948183977;-1.8913983114629955;
1.0;0.1;0.1;0.1;0.5292233718205462;0.13115535736422232;0.07823302018216771;-2.0570682365546444;
0.0;0.0;0.0;0.8;0.5407282277296885;0.15876701154616385;0.12425244381873693;-2.1836216515552103;
0.1;0.1;1.0;1.0;0.5683398819116301;0.19098060809176234;0.18407769454627693;-2.2687575852828634;
0.0;0.0;0.0;0.8;0.6166602767300278;0.23009711818284617;0.25770877236478773;-2.3124760377376044;
0.1;1.0;0.1;1.0;0.6902913545485385;0.2807184841830723;0.34744664845609774;-2.3239808936467465;
0.0;0.0;0.0;0.8;0.782330201821677;0.34974761963792617;0.4555922940020355;-2.321679922464918;
1.0;0.1;0.1;1.0;0.8881748761857862;0.4302816110019224;0.5706408530934585;-2.321679922464918;
0.0;0.0;0.0;0.8;0.9894176081862385;0.5177185159114039;0.6833884410030532;-2.321679922464918;
1.0;1.0;0.1;0.1;1.0653496571865777;0.6051554208208855;0.7777282594580202;-2.321679922464918;
0.0;0.0;0.0;0.8;1.1067671384594902;0.6948932969121955;0.8398544813673886;-2.321679922464918;
1.0;0.1;1.0;0.1;1.1067671384594902;0.7593204900033923;0.8536603084583594;-2.321679922464918;
0.0;0.0;0.0;0.8;1.0998642249140047;0.8053399136399615;0.8467573949128739;-2.321679922464918;
0.1;1.0;1.0;0.1;1.0929613113685193;0.8306505966400746;0.8444564237310455;-2.307874095373947;
0.0;0.0;0.0;0.8;1.086058397823034;0.8329515678219032;0.8444564237310455;-2.2779614700101773;
0.1;1.0;1.0;1.0;1.081456455459377;0.8329515678219032;0.8444564237310455;-2.2296410751917795;
0.0;0.0;0.0;0.8;1.0768545130957201;0.8329515678219032;0.8444564237310455;-2.1698158244642394;
1.0;0.1;1.0;1.0;1.0699515995502347;0.8329515678219032;0.8444564237310455;-2.1076896025548706;
0.0;0.0;0.0;0.8;1.0630486860047494;0.8329515678219032;0.8444564237310455;-2.052466294190988;
1.0;1.0;0.1;1.0;1.0630486860047494;0.8329515678219032;0.8444564237310455;-2.017951726463561;
0.0;0.0;0.0;0.8;1.0630486860047494;0.8329515678219032;0.8444564237310455;-2.0110488129180757;
1.0;1.0;1.0;0.1;1.0630486860047494;0.8329515678219032;0.8444564237310455;-2.017951726463561;
0.0;0.0;0.0;0.8;1.0630486860047494;0.8329515678219032;0.8444564237310455;-2.022553668827218;
1.0;1.0;1.0;1.0;1.0630486860047494;0.8329515678219032;0.8444564237310455;-2.0248546400090466;
